t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
0.84,1784820194.75346,,,,,,,,,,-0.53474,0.19921,0.11315,-0.01328,-0.04032,0.00079,-0.11315,0.00079,0.0
0.86,1784820194.77346,,,,,,,,,,0.14447,-0.04483,0.1375,0.00113,0.01503,0.00523,-0.1375,0.00523,0.0
0.88,1784820194.79346,,,,,,,,,,-0.25753,-0.00977,0.16177,0.00157,-0.02189,0.00327,-0.16177,0.00327,0.0
0.9,1784820194.81346,,,,,,,,,,0.00198,0.04183,0.1259,-0.00647,0.00341,0.00523,-0.1259,0.00523,0.0
0.92,1784820194.83346,,,,,,,,,,-0.41825,0.16463,-0.07996,-0.01307,-0.0288,0.00223,0.07996,0.00223,0.0
0.94,1784820194.85346,,,,,,,,,,-0.08631,0.03066,0.05416,-0.00186,-0.00688,0.00217,-0.05416,0.00217,0.0
0.96,1784820194.87346,,,,,,,,,,-0.21139,0.29942,0.03913,-0.03959,-0.0092,0.01271,-0.03913,0.01271,0.0
0.98,1784820194.89346,,,,,,,,,,0.21048,0.15077,0.06694,-0.01928,0.02114,0.00689,-0.06694,0.00689,0.0
1.0,1784820194.91346,,,,,,,,,,-0.09246,0.0687,0.02109,-0.00418,-0.0047,0.00327,-0.02109,0.00327,0.0
1.02,1784820194.93346,,,,,,,,,,0.05236,-0.00844,0.05759,-0.00043,0.00691,0.00592,-0.05759,0.00592,0.0
1.04,1784820194.95346,,,,,,,,,,-0.14076,-0.03657,0.07225,-0.00397,-0.00483,0.0064,-0.07225,0.0064,0.0
1.06,1784820194.97346,,,,,,,,,,0.03702,-0.09398,0.0569,0.00263,0.00762,0.00561,-0.0569,0.00561,0.0
1.08,1784820194.99346,,,,,,,,,,-0.20113,0.05753,-0.0336,-0.00858,-0.0086,0.00871,0.0336,0.00871,0.0
1.1,1784820195.01346,,,,,,,,,,0.62691,-0.36468,0.10507,0.02742,0.05624,0.00375,-0.10507,0.00375,0.0
1.12,1784820195.03346,,,,,,,,,,0.17948,0.00573,-0.01831,0.00022,0.01318,0.0041,0.01831,0.0041,0.0
1.14,1784820195.05346,,,,,,,,,,-0.15561,0.03941,0.0035,-0.00566,-0.00977,0.00489,-0.0035,0.00489,0.0
1.16,1784820195.07346,,,,,,,,,,-0.10292,0.01287,0.09079,0.00109,-0.00446,0.00058,-0.09079,0.00058,0.0
1.18,1784820195.09346,,,,,,,,,,-0.08426,0.0027,0.09675,-0.00308,-0.00454,0.00027,-0.09675,0.00027,0.0
1.2,1784820195.11346,,,,,,,,,,-0.24564,0.03543,0.14021,-0.00912,-0.01558,0.00223,-0.14021,0.00223,0.0
1.22,1784820195.13346,,,,,,,,,,-0.25945,0.13983,0.10545,-0.01044,-0.01913,-0.00025,-0.10545,-0.00025,0.0
1.24,1784820195.15346,,,,,,,,,,0.20854,-0.22644,0.19483,0.01952,0.01786,0.00061,-0.19483,0.00061,0.0
1.26,1784820195.17346,,,,,,,,,,-0.29729,0.14757,0.03757,-0.01055,-0.01799,0.00475,-0.03757,0.00475,0.0
1.28,1784820195.19346,,,,,,,,,,0.22291,-0.16581,0.13738,0.01092,0.02091,0.00458,-0.13738,0.00458,0.0
1.3,1784820195.21346,,,,,,,,,,-0.05591,-0.13611,0.13881,0.00522,0.00415,0.00392,-0.13881,0.00392,0.0
1.32,1784820195.23346,,,,,,,,,,-0.0712,-0.05547,0.10968,-0.00153,0.00317,0.00492,-0.10968,0.00492,0.0
1.34,1784820195.25346,,,,,,,,,,0.08659,-0.05347,0.07396,0.00143,0.01562,0.0054,-0.07396,0.0054,0.0
1.36,1784820195.27346,,,,,,,,,,-0.18708,0.00083,0.04159,-0.00074,-0.00976,0.00461,-0.04159,0.00461,0.0
1.38,1784820195.29346,,,,,,,,,,0.15485,-0.01136,0.17171,-0.00305,0.01694,0.00771,-0.17171,0.00771,0.0
1.4,1784820195.31346,,,,,,,,,,0.00394,-0.01971,-0.07518,-0.00101,0.00775,0.00292,0.07518,0.00292,0.0
1.42,1784820195.33346,,,,,,,,,,0.22542,-0.06974,0.09253,0.00115,0.02089,0.00513,-0.09253,0.00513,0.0
1.44,1784820195.35346,,,,,,,,,,0.50755,-0.00855,0.08,-0.01553,0.04715,0.01123,-0.08,0.01123,0.0
1.46,1784820195.37346,,,,,,,,,,0.27372,0.02968,0.16059,-0.01637,0.02871,0.0091,-0.16059,0.0091,0.0
1.48,1784820195.39346,,,,,,,,,,-0.40682,0.23863,-0.04868,-0.03017,-0.0206,0.00989,0.04868,0.00989,0.0
1.5,1784820195.41346,,,,,,,,,,0.52445,-0.08742,0.1545,-0.00018,0.04614,0.00523,-0.1545,0.00523,0.0
1.52,1784820195.43346,,,,,,,,,,0.07037,-0.04472,0.06202,0.00219,0.01391,0.00327,-0.06202,0.00327,0.0
1.54,1784820195.45346,,,,,,,,,,-0.03796,0.02608,0.04698,-0.00624,0.00338,0.00523,-0.04698,0.00523,0.0
1.56,1784820195.47346,,,,,,,,,,0.27413,-0.13782,0.06635,0.01036,0.02594,0.00292,-0.06635,0.00292,0.0
1.58,1784820195.49346,,,,,,,,,,0.03871,0.04935,0.06852,-0.00295,0.00983,0.00427,-0.06852,0.00427,0.0
1.6,1784820195.51346,,,,,,,,,,-0.15419,0.00524,0.04524,-0.0069,-0.01287,0.00589,-0.04524,0.00589,0.0
1.62,1784820195.53346,,,,,,,,,,-0.14489,-0.08941,-0.06002,0.00687,-0.00261,0.00296,0.06002,0.00296,0.0
1.64,1784820195.55346,,,,,,,,,,-0.29229,0.17026,0.03689,-0.02155,-0.01545,0.0084,-0.03689,0.0084,0.0
1.66,1784820195.57346,,,,,,,,,,-0.01384,-0.02078,0.10041,-0.00337,0.0057,0.00727,-0.10041,0.00727,0.0
1.68,1784820195.59346,,,,,,,,,,-0.14778,0.19186,0.14204,-0.02011,-0.00751,0.0094,-0.14204,0.0094,0.0
1.7,1784820195.61346,,,,,,,,,,0.29921,0.0267,0.066,-0.01092,0.02251,0.00861,-0.066,0.00861,0.0
1.72,1784820195.63346,,,,,,,,,,-0.21746,0.29729,0.00107,-0.03269,-0.01517,0.01137,-0.00107,0.01137,0.0
1.74,1784820195.65346,,,,,,,,,,0.28882,0.03329,0.04038,-0.0057,0.02463,0.00492,-0.04038,0.00492,0.0
1.76,1784820195.67346,,,,,,,,,,0.07082,0.0684,0.14972,-0.0072,0.00958,0.00592,-0.14972,0.00592,0.0
1.78,1784820195.69346,,,,,,,,,,-0.30899,0.18482,0.01227,-0.02207,-0.02059,0.00589,-0.01227,0.00589,0.0
1.8,1784820195.71346,,,,,,,,,,0.04926,0.05819,0.04784,-0.00671,0.00781,0.00296,-0.04784,0.00296,0.0
1.82,1784820195.73346,,,,,,,,,,0.09702,0.22061,-0.03846,-0.02373,0.00983,0.00806,0.03846,0.00806,0.0
1.84,1784820195.75346,,,,,,,,,,0.61482,-0.05503,0.09196,0.00072,0.05033,0.00475,-0.09196,0.00475,0.0
1.86,1784820195.77346,,,,,,,,,,0.42683,-0.19067,0.11874,0.01513,0.03617,0.00285,-0.11874,0.00285,0.0
1.88,1784820195.79346,,,,,,,,,,-0.18669,-0.07565,-0.04844,0.01194,-0.00974,-0.004,0.04844,-0.004,0.0
1.9,1784820195.81346,,,,,,,,,,-0.13707,0.14053,-0.0486,-0.01312,-0.00379,0.00692,0.0486,0.00692,0.0
1.92,1784820195.83346,,,,,,,,,,-0.26764,0.20446,-0.04525,-0.01824,-0.01417,0.00896,0.04525,0.00896,0.0
1.94,1784820195.85346,,,,,,,,,,0.16869,-0.07666,0.12996,0.00061,0.02028,0.01458,-0.12996,0.01458,0.0
1.96,1784820195.87346,,,,,,,,,,-0.21927,-0.08553,0.07234,0.00427,-0.01367,-0.00561,-0.07234,-0.00561,0.0
1.98,1784820195.89346,,,,,,,,,,-0.12661,-0.3002,0.06202,0.02682,-0.03544,-0.10758,-0.06202,-0.10758,0.0
2.0,1784820195.91346,,,,,,,,,,-1.13138,-0.31195,-0.31202,0.02504,-0.11704,-0.15242,0.31202,-0.15242,0.0
2.02,1784820195.93346,A1300_B1000,1,1300,1000,1300,1000,12.01961,0.0,0.0,-0.89438,0.0313,-0.38875,-0.00532,-0.10104,-0.14288,0.38875,-0.14288,0.0
2.04,1784820195.95346,A1300_B1000,1,1300,1000,1300,1000,12.01922,0.0,0.0,-0.8328,-0.16533,-0.81624,0.01208,-0.08539,-0.09204,0.81624,-0.09204,0.0
2.06,1784820195.97346,A1300_B1000,1,1300,1000,1300,1000,12.019,0.0,0.0,-0.59125,-0.76984,-0.61594,0.04694,-0.06482,-0.08539,0.61594,-0.08539,0.0
2.08,1784820195.99346,A1300_B1000,1,1300,1000,1300,1000,12.019,0.0,0.0,-0.20784,-0.03677,-0.47399,0.01583,-0.02423,-0.07848,0.47399,-0.07848,0.0
2.1,1784820196.01346,A1300_B1000,1,1300,1000,1300,1000,12.01859,0.0202,0.24274,-0.33491,0.07381,-1.17263,-0.01565,-0.03339,-0.06058,1.17263,-0.06058,0.0
2.12,1784820196.03346,A1300_B1000,1,1300,1000,1300,1000,11.98584,1.62311,19.45436,-0.00599,-0.12313,-1.7621,0.0144,-0.01783,-0.0379,1.7621,-0.0379,0.0
2.14,1784820196.05346,A1300_B1000,1,1300,1000,1300,1000,11.95308,3.22603,38.56097,-0.36849,-0.16078,-1.02962,0.01055,-0.00883,-0.03504,1.02962,-0.03504,0.0
2.16,1784820196.07346,A1300_B1000,1,1300,1000,1300,1000,11.934,4.16,49.64544,-0.30573,-0.27185,-1.70237,0.0186,-0.04402,-0.02942,1.70237,-0.02942,0.0
2.18,1784820196.09346,A1300_B1000,1,1300,1000,1300,1000,11.934,4.16,49.64544,-0.15264,-0.07199,-1.16555,-0.00466,0.00164,-0.0306,1.16555,-0.0306,0.0
2.2,1784820196.11346,A1300_B1000,1,1300,1000,1300,1000,11.93466,4.10352,48.97407,-0.50658,0.16353,-1.88504,-0.00016,-0.06503,-0.03242,1.88504,-0.03242,0.0
2.22,1784820196.13346,A1300_B1000,1,1300,1000,1300,1000,11.94583,3.14031,37.51358,-0.37064,-0.0175,-1.39878,-0.01076,-0.02107,-0.03239,1.39878,-0.03239,0.0
2.24,1784820196.15346,A1300_B1000,1,1300,1000,1300,1000,11.957,2.1771,26.03156,-0.10531,0.04023,-1.73025,0.00543,-0.00367,-0.02877,1.73025,-0.02877,0.0
2.26,1784820196.17346,A1300_B1000,1,1300,1000,1300,1000,11.963,1.66,19.85858,-0.6211,-0.34334,-1.65943,0.00637,-0.05062,-0.03125,1.65943,-0.03125,0.0
2.28,1784820196.19346,A1300_B1000,1,1300,1000,1300,1000,11.963,1.66,19.85858,0.14576,-0.11798,-1.43784,0.01308,0.02942,-0.0316,1.43784,-0.0316,0.0
2.3,1784820196.21346,A1300_B1000,1,1300,1000,1300,1000,11.96329,1.65884,19.84523,-1.04844,0.29397,-2.07577,-0.01647,-0.10172,-0.03169,2.07577,-0.03169,0.0
2.32,1784820196.23346,A1300_B1000,1,1300,1000,1300,1000,11.96899,1.63602,19.58155,0.62256,-0.08701,-1.35916,-0.02048,0.07222,-0.02598,1.35916,-0.02598,0.0
2.34,1784820196.25346,A1300_B1000,1,1300,1000,1300,1000,11.9747,1.6132,19.3176,-0.34478,0.04414,-1.89121,0.01627,-0.01934,-0.0339,1.89121,-0.0339,0.0
2.36,1784820196.27346,A1300_B1000,1,1300,1000,1300,1000,11.978,1.6,19.1648,-0.03037,-0.59962,-1.96192,0.02707,-0.02524,-0.03139,1.96192,-0.03139,0.0
2.38,1784820196.29346,A1300_B1000,1,1300,1000,1300,1000,11.978,1.6,19.1648,0.22918,0.14489,-1.17294,-0.01696,0.04416,-0.02829,1.17294,-0.02829,0.0
2.4,1784820196.31346,A1300_B1000,1,1300,1000,1300,1000,11.978,1.6,19.1648,-0.93148,-0.00041,-2.44623,0.01501,-0.08047,-0.03308,2.44623,-0.03308,0.0
2.42,1784820196.33346,A1300_B1000,1,1300,1000,1300,1000,11.97529,1.57676,18.88218,0.12364,-0.35691,-1.63223,-0.00012,0.00132,-0.03156,1.63223,-0.03156,0.0
2.44,1784820196.35346,A1300_B1000,1,1300,1000,1300,1000,11.97257,1.55348,18.5991,0.05412,0.07747,-1.47862,-0.0049,0.03741,-0.02842,1.47862,-0.02842,0.0
2.46,1784820196.37346,A1300_B1000,1,1300,1000,1300,1000,11.971,1.54,18.43534,-0.95518,0.00285,-2.50556,0.00714,-0.08874,-0.02873,2.50556,-0.02873,0.0
2.48,1784820196.39346,A1300_B1000,1,1300,1000,1300,1000,11.971,1.54,18.43534,-0.75546,0.0432,-1.7889,-0.03681,-0.06153,-0.02504,1.7889,-0.02504,0.0
2.5,1784820196.41346,A1300_B1000,1,1300,1000,1300,1000,11.971,1.54,18.43534,-0.32387,0.46067,-1.55374,-0.04265,0.00201,-0.02063,1.55374,-0.02063,0.0
2.52,1784820196.43346,A1300_B1000,1,1300,1000,1300,1000,11.96806,1.52898,18.29898,-0.86771,0.13241,-2.0299,-0.00828,-0.07806,-0.0295,2.0299,-0.0295,0.0
2.54,1784820196.45346,A1300_B1000,1,1300,1000,1300,1000,11.96485,1.51696,18.15016,-0.14791,-0.29362,-1.59481,0.00232,-0.01835,-0.03835,1.59481,-0.03835,0.0
2.56,1784820196.47346,A1300_B1000,1,1300,1000,1300,1000,11.963,1.51,18.06413,-0.56097,0.17679,-1.37691,-0.00713,-0.01667,-0.02873,1.37691,-0.02873,0.0
2.58,1784820196.49346,A1300_B1000,1,1300,1000,1300,1000,11.963,1.51,18.06413,-0.73866,-0.19001,-2.1875,0.01468,-0.06811,-0.02729,2.1875,-0.02729,0.0
2.6,1784820196.51346,A1300_B1000,1,1300,1000,1300,1000,11.963,1.50987,18.06258,-0.2943,0.01504,-1.54717,-0.03631,0.0153,-0.03208,1.54717,-0.03208,0.0
2.62,1784820196.53346,A1300_B1000,1,1300,1000,1300,1000,11.9634,1.4981,17.92239,-0.54119,0.20895,-1.04608,-0.00322,-0.05063,-0.03004,1.04608,-0.03004,0.0
2.64,1784820196.55346,A1300_B1000,1,1300,1000,1300,1000,11.96379,1.48633,17.7822,-0.94863,0.0848,-2.34354,-0.00236,-0.0883,-0.02546,2.34354,-0.02546,0.0
2.66,1784820196.57346,A1300_B1000,1,1300,1000,1300,1000,11.964,1.48,17.70672,0.53709,-0.42599,-1.52474,0.00195,0.04836,-0.03108,1.52474,-0.03108,0.0
2.68,1784820196.59346,A1300_B1000,1,1300,1000,1300,1000,11.964,1.48,17.70672,-0.03325,0.01955,-1.69541,0.00364,0.02051,-0.02973,1.69541,-0.02973,0.0
2.7,1784820196.61346,A1300_B1000,1,1300,1000,1300,1000,11.96406,1.48,17.70681,-1.22557,0.01803,-2.25087,0.00156,-0.10316,-0.02794,2.25087,-0.02794,0.0
2.72,1784820196.63346,A1300_B1000,1,1300,1000,1300,1000,11.9652,1.48,17.7085,-0.44871,-0.085,-1.63726,-0.02597,-0.02882,-0.0309,1.63726,-0.0309,0.0
2.74,1784820196.65346,A1300_B1000,1,1300,1000,1300,1000,11.96634,1.48,17.71019,-0.49153,0.23996,-1.38983,-0.00865,-0.01017,-0.02839,1.38983,-0.02839,0.0
2.76,1784820196.67346,A1300_B1000,1,1300,1000,1300,1000,11.967,1.48,17.71116,-1.25079,-0.16902,-2.40894,0.01397,-0.11281,-0.02511,2.40894,-0.02511,0.0
2.78,1784820196.69346,A1300_B1000,1,1300,1000,1300,1000,11.967,1.48,17.71116,-0.49466,-0.0211,-1.80682,-0.0277,-0.02922,-0.02839,1.80682,-0.02839,0.0
2.8,1784820196.71346,A1300_B1000,1,1300,1000,1300,1000,11.96707,1.48022,17.71387,0.12049,0.21848,-1.47386,-0.01451,0.04207,-0.02563,1.47386,-0.02563,0.0
2.82,1784820196.73346,A1300_B1000,1,1300,1000,1300,1000,11.96822,1.48407,17.76164,-0.05222,-0.30232,-2.12898,0.02624,-0.01098,-0.03139,2.12898,-0.03139,0.0
2.84,1784820196.75346,A1300_B1000,1,1300,1000,1300,1000,11.96937,1.48791,17.80941,-0.45052,-0.12006,-1.8165,-0.02076,-0.04667,-0.02673,1.8165,-0.02673,0.0
2.86,1784820196.77346,A1300_B1000,1,1300,1000,1300,1000,11.97,1.49,17.8353,0.62779,-0.10669,-1.10306,0.00442,0.08162,-0.02581,1.10306,-0.02581,0.0
2.88,1784820196.79346,A1300_B1000,1,1300,1000,1300,1000,11.97,1.49,17.8353,-0.46906,-0.33131,-2.22489,0.03472,-0.04686,-0.03221,2.22489,-0.03221,0.0
2.9,1784820196.81346,A1300_B1000,1,1300,1000,1300,1000,11.96912,1.4889,17.82085,-0.7235,-0.04868,-2.03786,-0.02064,-0.0606,-0.02725,2.03786,-0.02725,0.0
2.92,1784820196.83346,A1300_B1000,1,1300,1000,1300,1000,11.95497,1.47122,17.58837,-0.28602,0.24046,-1.12608,-0.01719,0.00977,-0.02811,1.12608,-0.02811,0.0
2.94,1784820196.85346,A1300_B1000,1,1300,1000,1300,1000,11.94083,1.45353,17.3564,-0.09875,-0.44783,-2.23042,0.0477,-0.01477,-0.03329,2.23042,-0.03329,0.0
2.96,1784820196.87346,A1300_B1000,1,1300,1000,1300,1000,11.93,1.44,17.1792,-0.53917,-0.26038,-2.03608,0.00359,-0.0559,-0.03514,2.03608,-0.03514,0.0
2.98,1784820196.89346,A1300_B1000,1,1300,1000,1300,1000,11.93,1.44,17.1792,0.09701,0.39744,-1.45635,-0.0352,0.04367,-0.02129,1.45635,-0.02129,0.0
3.0,1784820196.91346,A1300_B1000,1,1300,1000,1300,1000,11.93,1.44,17.1792,0.19009,-0.04426,-1.93757,0.00535,0.01752,-0.02487,1.93757,-0.02487,0.0
3.02,1784820196.93346,A1300_B1000,1,1300,1000,1300,1000,11.93154,1.39754,16.67475,-0.49285,-0.13216,-2.04138,-0.02711,-0.06246,-0.01911,2.04138,-0.01911,0.0
3.04,1784820196.95346,A1300_B1000,1,1300,1000,1300,1000,11.9331,1.35483,16.16732,0.54881,-0.15763,-1.03845,-0.01049,0.08406,-0.02394,1.03845,-0.02394,0.0
3.06,1784820196.97346,A1300_B1000,1,1300,1000,1300,1000,11.934,1.33,15.87222,-0.01399,0.08784,-1.94437,-0.00585,0.00512,-0.02639,1.94437,-0.02639,0.0
3.08,1784820196.99346,A1300_B1000,1,1300,1000,1300,1000,11.934,1.33,15.87222,-0.37486,0.03214,-2.32904,-0.02495,-0.05073,-0.0226,2.32904,-0.0226,0.0
3.1,1784820197.01346,A1300_B1000,1,1300,1000,1300,1000,11.934,1.33,15.87222,-0.02725,0.1356,-1.39259,-0.02424,0.0279,-0.02667,1.39259,-0.02667,0.0
3.12,1784820197.03346,A1300_B1000,1,1300,1000,1300,1000,11.91864,1.33,15.85179,-1.12229,0.07741,-1.75665,0.01204,-0.08589,-0.03566,1.75665,-0.03566,0.0
3.14,1784820197.05346,A1300_B1000,1,1300,1000,1300,1000,11.90312,1.33,15.83114,-1.02258,0.0536,-2.14046,-0.01936,-0.10029,-0.02325,2.14046,-0.02325,0.0
3.16,1784820197.07346,A1300_B1000,1,1300,1000,1300,1000,11.896,1.33,15.82168,-0.09923,-0.22456,-1.13737,-0.00779,0.00546,-0.02567,1.13737,-0.02567,0.0
3.18,1784820197.09346,A1300_B1000,1,1300,1000,1300,1000,11.896,1.33,15.82168,0.29379,-0.06811,-1.65144,0.0226,0.04294,-0.03552,1.65144,-0.03552,0.0
3.2,1784820197.11346,A1300_B1000,1,1300,1000,1300,1000,11.89632,1.33056,15.82881,-0.24435,-0.22044,-2.48224,0.00124,-0.03894,-0.02863,2.48224,-0.02863,0.0
3.22,1784820197.13346,A1300_B1000,1,1300,1000,1300,1000,11.92098,1.37361,16.37474,0.2121,-0.31878,-1.50459,0.01588,0.0536,-0.03439,1.50459,-0.03439,0.0
3.24,1784820197.15346,A1300_B1000,1,1300,1000,1300,1000,11.94563,1.41665,16.9228,0.26696,-0.06901,-1.60274,0.01144,0.02063,-0.03215,1.60274,-0.03215,0.0
3.26,1784820197.17346,A1300_B1000,1,1300,1000,1300,1000,11.959,1.44,17.22096,-0.24098,-0.30844,-2.26241,0.02376,-0.05466,-0.03831,2.26241,-0.03831,0.0
3.28,1784820197.19346,A1300_B1000,1,1300,1000,1300,1000,11.959,1.44,17.22096,0.32828,-0.05246,-1.36002,-0.01956,0.05636,-0.0246,1.36002,-0.0246,0.0
3.3,1784820197.21346,A1300_B1000,1,1300,1000,1300,1000,11.95902,1.4383,17.20061,0.22024,0.09248,-1.50687,0.0033,0.03248,-0.02677,1.50687,-0.02677,0.0
3.32,1784820197.23346,A1300_B1000,1,1300,1000,1300,1000,11.95941,1.41127,16.87797,-0.29971,-0.10651,-2.23235,0.0044,-0.05523,-0.02942,2.23235,-0.02942,0.0
3.34,1784820197.25346,A1300_B1000,1,1300,1000,1300,1000,11.9598,1.38425,16.55532,0.85303,-0.40717,-1.36077,0.00348,0.09119,-0.0299,1.36077,-0.0299,0.0
3.36,1784820197.27346,A1300_B1000,1,1300,1000,1300,1000,11.96,1.37,16.3852,0.48452,-0.26499,-1.60982,0.03095,0.06182,-0.02929,1.60982,-0.02929,0.0
3.38,1784820197.29346,A1300_B1000,1,1300,1000,1300,1000,11.96,1.37,16.3852,-0.37906,-0.35912,-2.40614,0.03161,-0.05479,-0.0339,2.40614,-0.0339,0.0
3.4,1784820197.31346,A1300_B1000,1,1300,1000,1300,1000,11.96,1.37,16.3852,0.55491,-0.54101,-1.31635,0.01903,0.05311,-0.03035,1.31635,-0.03035,0.0
3.42,1784820197.33346,A1300_B1000,1,1300,1000,1300,1000,11.95227,1.36613,16.32838,-0.42127,0.32236,-1.33953,-0.02426,-0.01242,-0.02315,1.33953,-0.02315,0.0
